,date,Conv_ID,Utterance_ID,participant,age,word,pos,DM,total,likes,tiers
8375,2000-06-15,sem300mu100,"1,436.00",S9,20,like,prep,cm,838,27, ⌈ we're on ⌉ like the fifth floor of Dennison I I'm really sick of this stuff she'd say like xxx .
8376,2000-06-15,sem300mu100,"1,436.00",S9,20,like,prep,cm,838,27, ⌈ we're on ⌉ like the fifth floor of Dennison I I'm really sick of this stuff she'd say like xxx .
8377,2000-06-15,sem300mu100,"1,444.00",S9,20,like,co,cm,838,27, '⌈ Malgosia had ⌉ like a really like pretty face and she xxx .
8378,2000-06-15,sem300mu100,"1,444.00",S9,20,like,v,v,838,27, '⌈ Malgosia had ⌉ like a really like pretty face and she xxx .
8379,2000-06-15,sem300mu100,"1,455.00",S9,20,like,co,cm,838,27, 'that guy pretended like he'd really like read up and like do background work (be)cause he's a classical studies [?] that he knew all about ⌋ .
8380,2000-06-15,sem300mu100,"1,455.00",S9,20,like,v,cm,838,27, 'that guy pretended like he'd really like read up and like do background work (be)cause he's a classical studies [?] that he knew all about ⌋ .
8381,2000-06-15,sem300mu100,"1,455.00",S9,20,like,co,cm,838,27, 'that guy pretended like he'd really like read up and like do background work (be)cause he's a classical studies [?] that he knew all about ⌋ .
8382,2000-06-15,sem300mu100,"1,457.00",S9,20,like,prep,cm,838,27, like all the writers and stuff ⌋ .
8383,2000-06-15,sem300mu100,"1,486.00",S9,20,like,prep,cm,838,27, yeah I thought that was a little like ⌋ .
8384,2000-06-15,sem300mu100,"1,491.00",S9,20,like,co,cm,838,27, '⌈ he was ⌉ funny though remember when he was like he was like .
8385,2000-06-15,sem300mu100,"1,491.00",S9,20,like,co,cf,838,27, '⌈ he was ⌉ funny though remember when he was like he was like .
8386,2000-06-15,sem300mu100,"1,551.00",SUF,20,like,prep,cm,106,1, 'they're like definitely good [?] .
8418,1999-11-11,sem340jg072,12.00,S1,27,like,co,cm,6010,17, 'just like three and three .
8419,1999-11-11,sem340jg072,599.00,S1,27,like,prep,nc,6010,17, oh no the well the I mean the the fairness issue is something like &-um why are giving opportunities to get GEDs and .
8420,1999-11-11,sem340jg072,624.00,S1,27,like,co,cm,6010,17, 'but that's a good idea and unfortunately they don't have the breakdowns as much as possible to &-uh separate out what xxx but &-uh you know generally me speaking to a &collect you know the like the the what's the the ?
8421,1999-11-11,sem340jg072,803.00,S1,27,like,prep,cm,6010,17, if like ⌋ .
8422,1999-11-11,sem340jg072,976.00,S1,27,likely,adj,x,6010,17, '&-um &-uh that they're more likely to already be under criminal justice sanctions that they're already say on probation when they're arrested for for crack .
8423,1999-11-11,sem340jg072,977.00,S1,27,likely,adv,x,6010,17, '&-um Justin had some similar points about how &-uh you know people who were arrested for crack are the most likely of of people arrested for any drug to have a criminal record .
8424,1999-11-11,sem340jg072,"1,120.00",S1,27,like,v,v,6010,17, '&=laughs:multiple I'd like to see how people who actually do believe this answer that question (be)cause it's a little bit boggling to me .
8425,1999-11-11,sem340jg072,"1,126.00",S1,27,liked,v,v,6010,17, '&=laughs:multiple I the the what I liked about this the the realism factor that you both took moderate positions and you still took you know positions on your respective side but they were moderate enough to you couldn't you know have the out_of simply taking an extreme position that nobody really believes so &i I think that was very good .
8426,1999-11-11,sem340jg072,"1,155.00",S1,27,like,prep,v,6010,17, 'and they lowered the amount for cocaine it's now at five hundred grams and they &r they recommended that it be between I think a hundred and twenty five and two hundred and twenty five something like that .
8427,1999-11-11,sem340jg072,"1,179.00",S1,27,like,prep,cm,6010,17, '&-um it's a seven member body and it gradually sort_of eroded and right now I think every position is vacant and if not every position there's like one or two people on it but they don't have a quorum so they can't work anymore .
8428,1999-11-11,sem340jg072,"1,209.00",S1,27,like,prep,nc,6010,17, '&-um and it also has some of the other background too like &-uh &-uh you know statements that were made to the Congress by a Sentencing Committee minutes of their meeting stuff like so it's sort_of an interesting little little archive of stuff .
8429,1999-11-11,sem340jg072,"1,209.00",S1,27,like,prep,cm,6010,17, '&-um and it also has some of the other background too like &-uh &-uh you know statements that were made to the Congress by a Sentencing Committee minutes of their meeting stuff like so it's sort_of an interesting little little archive of stuff .
8430,1999-11-11,sem340jg072,"1,238.00",S1,27,like,conj,v,6010,17, 'and and so that these people are in fact culpable much more culpable than it looks like when you say oh they were in jail for a gram of crack but in fact they'd been you know a menace to society for years before that's their argument and the question is whether we believe it or not .
8431,1999-11-11,sem340jg072,"1,255.00",S1,27,like,conj,nc,6010,17, '&-um I thought &-um like the you know the contradiction the main contradiction I saw in there is first they're saying how we're not punitive these days &-um and our evidence of this is that the ratio of &-uh people in &priso people incarcerated to &-uh crimes committed is very very low .
8432,1999-11-11,sem340jg072,"1,259.00",S1,27,like,v,v,6010,17, '&-uh &di did people like reading through the [x 3] Sentencing Commission's stuff ?
8433,1999-11-11,sem340jg072,"1,337.00",S1,27,like,prep,cm,6010,17, and you know and the article like right here is a little bit &-um &-uh is pretty positive about rehabilitation in general .
8434,1999-11-11,sem340jg072,"1,421.00",S1,27,like,co,cm,6010,17, 'and that's always that always troubles people although it's not very different from what we were talking about today whether you end up in state court or federal court and is it a good predictor of what your sentence is like [?] for drugs .
8522,1999-11-11,sem340jg072,720.00,S10,27,like,v,v,171,1, 'I I'd like to know what it means <that's it> [?] .
8523,1999-11-11,sem340jg072,744.00,S11,20,like,prep,cm,206,3, 'I just want to know if if the &-um harsher penalties were meant to have like a deterrent effect in themselves .
8524,1999-11-11,sem340jg072,967.00,S11,20,like,conj,cm,206,3, 'because a_lot_of dealers hafta like I guess like you were talking about earlier how they transform the powder into the rock cocaine .
8525,1999-11-11,sem340jg072,967.00,S11,20,like,v,v,206,3, 'because a_lot_of dealers hafta like I guess like you were talking about earlier how they transform the powder into the rock cocaine .
8435,1999-11-11,sem340jg072,15.00,S2,27,like,v,v,5167,51, 'you like it when we're like we're on /.
8436,1999-11-11,sem340jg072,15.00,S2,27,like,conj,v,5167,51, 'you like it when we're like we're on /.
8437,1999-11-11,sem340jg072,16.00,S2,27,like,v,v,5167,51, 'don't you like it when we're on this side both on the same sides ?
8438,1999-11-11,sem340jg072,244.00,S2,27,like,prep,cm,5167,51, 'two prongs are fifty fifty even treatment in supply controls and second reform of sentencing laws like our crack cocaine disparity law well the disparity in those laws .
8439,1999-11-11,sem340jg072,246.00,S2,27,like,co,ci,5167,51, 'like Jim said our current spending is of seven percent on demand side strategies and nine three percent on supply side strategies and these failures are costly .
8440,1999-11-11,sem340jg072,252.00,S2,27,like,prep,cm,5167,51, 'and treatment includes things like education rehabilitation and harm reduction strategies .
8441,1999-11-11,sem340jg072,260.00,S2,27,like,conj,nc,5167,51, '&-uh like Jim touched on in the early seventies we did have mandatory minimums which we repealed because we found that they were not solving for rehabilitation were increasing social alienation were not solving for drug use and thus we got thus we got rid of them .
8442,1999-11-11,sem340jg072,345.00,S2,27,like,co,cm,5167,51, 'and &l and like we said before there's not much of &e evidence of &de of declining of a massive drop in drug use .
8443,1999-11-11,sem340jg072,378.00,S2,27,like,prep,cm,5167,51, '&-uh the war on drugs like we've talked about before hasn't really decreased hasn't decreased drug use and has put a_lot_of people in prison .
8444,1999-11-11,sem340jg072,385.00,S2,27,like,v,v,5167,51, 'but that that treatment is in many ways comparatively more effective than locking someone up like Jim said there's often you have someone else who will substitute to continue to commit that crime and you basically put a person who is addicted in to jail in an attempt to create a solution .
8445,1999-11-11,sem340jg072,706.00,S2,27,like,prep,cm,5167,51, '&co the cost of doing a treatment program like the most expensive treatment programs that we have cost about sixty eight they range it ranges from eighteen hundred to sixty eight hundred dollars a year .
8446,1999-11-11,sem340jg072,709.00,S2,27,like,prep,cm,5167,51, 'fifty fifty is that a_lot_of lot of some certain public policy institutes like the RAND corporation have done studies trying to look at a balanced approach .
8447,1999-11-11,sem340jg072,713.00,S2,27,like,co,nc,5167,51, 'I guess it is sort_of crowd pleasing (be)cause it's you know like even but and they tried to look at an &id of an idea where you had treatment adequate amounts of treatment and some changes to treatment which I we really haven't talked about but some changes to treatment and &-uh had the law enforcement .
8448,1999-11-11,sem340jg072,718.00,S2,27,like,conj,cm,5167,51, 'oh oh are you saying like does it mean fifty fifty in terms of dollars or does it mean fifty fifty in how far the dollars go ?
8449,1999-11-11,sem340jg072,950.00,S2,27,like,prep,cm,5167,51, 'I don't know if that like that you just said a minute ago I don't if I agree with that .
8450,1999-11-11,sem340jg072,963.00,S2,27,like,conj,cm,5167,51, 'I mean yeah there's there like I think that that Ally said there originally might have been a high level of support and that high level of support has really eroded after you know communities are really trying to balance a_lot_of these issues .
8451,1999-11-11,sem340jg072,"1,020.00",S2,27,like,co,cm,5167,51, 'that there was no study that proved the difference between how much crime you commit with crack or cocaine no study that proved &b big differences in death no study that proved that in in some some were so &s ridiculous that they were finding like three studies across the entire country that looked at crack and cocaine and how much more crime you committed .
8452,1999-11-11,sem340jg072,"1,021.00",S2,27,like,co,cm,5167,51, 'you know they they only had three that surveyed like seven hundred they had nothing to base these /.
8453,1999-11-11,sem340jg072,"1,059.00",S2,27,like,prep,cm,5167,51, 'but they are like some of them are like &wer like they address those concerns who who was targeted I can even I can find them I don't know where they are but .
8454,1999-11-11,sem340jg072,"1,059.00",S2,27,like,v,v,5167,51, 'but they are like some of them are like &wer like they address those concerns who who was targeted I can even I can find them I don't know where they are but .
8455,1999-11-11,sem340jg072,"1,059.00",S2,27,like,conj,cm,5167,51, 'but they are like some of them are like &wer like they address those concerns who who was targeted I can even I can find them I don't know where they are but .
8456,1999-11-11,sem340jg072,"1,061.00",S2,27,like,co,cm,5167,51, 'I mean &the they use &y I mean it's since I mean my guess is since those are things that say would be that you determine to increase the severity and if those happen more like more readily in a crack trade then yeah it would cause a distinction between crack and cocaine .
8457,1999-11-11,sem340jg072,"1,079.00",S2,27,like,co,cm,5167,51, 'although the only only I think it was something like thirty people have had their sentences lessened so that the loophole doesn't really get used ever .
8458,1999-11-11,sem340jg072,"1,278.00",S2,27,like,prep,cm,5167,51, 'yeah I know I just I know that I taped something last Tuesday and I accidently ran the tape like through Nightline which was about like &man minimums .
8459,1999-11-11,sem340jg072,"1,278.00",S2,27,like,co,cm,5167,51, 'yeah I know I just I know that I taped something last Tuesday and I accidently ran the tape like through Nightline which was about like &man minimums .
8460,1999-11-11,sem340jg072,"1,280.00",S2,27,like,prep,cm,5167,51, whether or not we should have like .
8461,1999-11-11,sem340jg072,"1,289.00",S2,27,like,prep,cm,5167,51, 'xxx like when we were I was doing research to this last night .
8462,1999-11-11,sem340jg072,"1,293.00",S2,27,like,prep,cm,5167,51, 'it was like just a picture and sort_of a bio [: biology] of like every single woman .
8463,1999-11-11,sem340jg072,"1,293.00",S2,27,like,co,cm,5167,51, 'it was like just a picture and sort_of a bio [: biology] of like every single woman .
8464,1999-11-11,sem340jg072,"1,294.00",S2,27,like,co,cm,5167,51, 'and I mean they were really fair like some of them were like +'/.
8465,1999-11-11,sem340jg072,"1,294.00",S2,27,like,co,cm,5167,51, 'and I mean they were really fair like some of them were like +'/.
8466,1999-11-11,sem340jg072,"1,295.00",S2,27,like,co,cm,5167,51, and she\'s been arrested like eight times already .
8467,1999-11-11,sem340jg072,"1,296.00",S2,27,like,co,nc,5167,51, '&=laughs you know like all these /.
8468,1999-11-11,sem340jg072,"1,297.00",S2,27,like,v,cm,5167,51, 'but they were it was so interesting sort_of I think to like and just the enormity .
8469,1999-11-11,sem340jg072,"1,299.00",S2,27,like,co,cm,5167,51, of like just the &nu like the page just like goes down forever and just the &enorm it was really interesting .
8470,1999-11-11,sem340jg072,"1,299.00",S2,27,like,co,cm,5167,51, of like just the &nu like the page just like goes down forever and just the &enorm it was really interesting .
8471,1999-11-11,sem340jg072,"1,299.00",S2,27,like,prep,cm,5167,51, of like just the &nu like the page just like goes down forever and just the &enorm it was really interesting .
8472,1999-11-11,sem340jg072,"1,343.00",S2,27,like,prep,cm,5167,51, 'I was hoping that your comment that you know we should look at historical injustice to determine like whether or not a ⌈ policy is unjust ⌉ .
8473,1999-11-11,sem340jg072,"1,347.00",S2,27,like,prep,cm,5167,51, 'I was hoping that was just like just well known .
8474,1999-11-11,sem340jg072,"1,364.00",S2,27,like,prep,cm,5167,51, 'and I already know like I know what I'm doing and I've like started research I've just been bad .
8475,1999-11-11,sem340jg072,"1,364.00",S2,27,like,co,cm,5167,51, 'and I already know like I know what I'm doing and I've like started research I've just been bad .
8476,1999-11-11,sem340jg072,"1,384.00",S2,27,like,co,cm,5167,51, '⌈ that ⌉ Native Americans cannot prosecute non Native Americans like for instance .
8477,1999-11-11,sem340jg072,"1,434.00",S2,27,like,v,v,5167,51, 'right because I know that they like in in like South Dakota and Florida they've done it like two different ways and I actually .
8478,1999-11-11,sem340jg072,"1,434.00",S2,27,like,v,v,5167,51, 'right because I know that they like in in like South Dakota and Florida they've done it like two different ways and I actually .
8479,1999-11-11,sem340jg072,"1,434.00",S2,27,like,co,cm,5167,51, 'right because I know that they like in in like South Dakota and Florida they've done it like two different ways and I actually .
8480,1999-11-11,sem340jg072,"1,436.00",S2,27,like,co,cm,5167,51, do know that the Supreme Court has &str strangely the Supreme Court's like upheld both of them .
8481,1999-11-11,sem340jg072,"1,438.00",S2,27,like,prep,v,5167,51, and they they do weird stuff like that .
8482,1999-11-11,sem340jg072,"1,439.00",S2,27,like,co,cm,5167,51, '&=laughs you know and like upheld both of them at the same time as like being a model .
8483,1999-11-11,sem340jg072,"1,439.00",S2,27,like,prep,cm,5167,51, '&=laughs you know and like upheld both of them at the same time as like being a model .
8484,1999-11-11,sem340jg072,"1,440.00",S2,27,like,conj,cm,5167,51, 'so I was just sort of interested in seeing like what I would think .
8485,1999-11-11,sem340jg072,"1,442.00",S2,27,like,co,cm,5167,51, about kinda like reading through and figuring out .
8519,1999-11-11,sem340jg072,514.00,S3,36,like,v,v,357,3, 'what I'd like to ask about <is the> is the .
8520,1999-11-11,sem340jg072,517.00,S3,36,like,conj,cm,357,3, '(be)cause it seems like we go off the Von Hirsch cliff of like getting into this black area where you trying to make one cause of a specific act more blame worthy than another .
8521,1999-11-11,sem340jg072,517.00,S3,36,like,co,cm,357,3, '(be)cause it seems like we go off the Von Hirsch cliff of like getting into this black area where you trying to make one cause of a specific act more blame worthy than another .
8387,1999-11-11,sem340jg072,9.00,S4,27,like,prep,ci,5120,31, 'like right just right here ?
8388,1999-11-11,sem340jg072,142.00,S4,27,like,prep,cm,5120,31, 'now because of that we feel that like the sentencing disparities currently in effect under federal guidelines are legitimate .
8389,1999-11-11,sem340jg072,146.00,S4,27,like,co,cm,5120,31, 'you know some people try and claim they're the same drug that's simply not true it's true that they have the same active chemical ingredients you know crack is produced from powdered cocaine but to say the two are the same is like saying that hemp is the same as marijuana .
8390,1999-11-11,sem340jg072,152.00,S4,27,like,prep,cm,5120,31, 'it leads to more crime as Jorge talked about &-um to fuel these cravings it also leads to more destructive &-um behavior like sexually risky behavior sex for drugs &-um that sort of thing .
8391,1999-11-11,sem340jg072,164.00,S4,27,like,prep,v,5120,31, 'so we feel like getting people involved in crime would maybe you know we would like to see involved in positive &-um things in life as opposed to crack and the crack trade .
8392,1999-11-11,sem340jg072,164.00,S4,27,like,v,v,5120,31, 'so we feel like getting people involved in crime would maybe you know we would like to see involved in positive &-um things in life as opposed to crack and the crack trade .
8393,1999-11-11,sem340jg072,165.00,S4,27,likelihood,n,x,5120,31, '&-um also as as we've talked a little bit about the more likelihood of high risk behavior the binging factor again also means that if a pregnant woman is smoking crack as opposed to snorting it there's the likelihood that she'll expose her baby to higher levels of the substance so that also comes into play .
8394,1999-11-11,sem340jg072,165.00,S4,27,likelihood,n,x,5120,31, '&-um also as as we've talked a little bit about the more likelihood of high risk behavior the binging factor again also means that if a pregnant woman is smoking crack as opposed to snorting it there's the likelihood that she'll expose her baby to higher levels of the substance so that also comes into play .
8395,1999-11-11,sem340jg072,299.00,S4,27,like,prep,nc,5120,31, 'we feel like you know sure individually &-um you know you can look at what this person you know whether he or she used a weapon etcetera .
8396,1999-11-11,sem340jg072,447.00,S4,27,like,prep,ci,5120,31, 'like what do you think should be different ?
8397,1999-11-11,sem340jg072,489.00,S4,27,like,co,cm,5120,31, '&-um you know and like I say I I don't think that &-uh you_know methamphetamines <like I> like I was pointing out are the second &-uh most stringent mandatory minimum sentencing that's currently on the books and those are &-uh eighty four percent whites that are affected .
8398,1999-11-11,sem340jg072,489.00,S4,27,like,co,cm,5120,31, '&-um you know and like I say I I don't think that &-uh you_know methamphetamines <like I> like I was pointing out are the second &-uh most stringent mandatory minimum sentencing that's currently on the books and those are &-uh eighty four percent whites that are affected .
8399,1999-11-11,sem340jg072,523.00,S4,27,like,conj,cm,5120,31, 'well &-um first of all like like I was saying before if you wanna look at simply the particular crimes being committed that's great for that individual crime .
8400,1999-11-11,sem340jg072,680.00,S4,27,like,v,v,5120,31, 'yeah I'd like to say a couple things on that .
8401,1999-11-11,sem340jg072,683.00,S4,27,like,conj,ci,5120,31, 'like <I don't> I don't I don't think it's right to keep the amount of funding for this &progra this problem the same and shift some of it to treatment .
8402,1999-11-11,sem340jg072,688.00,S4,27,like,v,v,5120,31, '&-um one other you know point that I would like to make just kind_of as an aside .
8403,1999-11-11,sem340jg072,774.00,S4,27,like,v,v,5120,31, 'but if again if you look at some get tough &-uh programs in certain areas of the country like New York City like the New York City subways you can kinda see it's you know some of the get tough programs it's hard to believe there's not some causal relationship there .
8404,1999-11-11,sem340jg072,774.00,S4,27,like,prep,cm,5120,31, 'but if again if you look at some get tough &-uh programs in certain areas of the country like New York City like the New York City subways you can kinda see it's you know some of the get tough programs it's hard to believe there's not some causal relationship there .
8405,1999-11-11,sem340jg072,919.00,S4,27,like,co,cm,5120,31, 'and if you look at that it's clear that for both any drug and cocaine among blacks that are arrested there's a very high percentage as high as seventy percent in some cities like Houston &-uh generally hovering around forty five to fifty percent who test positive for these drugs .
8406,1999-11-11,sem340jg072,942.00,S4,27,like,co,cm,5120,31, '⌈ well the other thing is we're ⌉ like we've talked about our main concerns are with the crack market the violence it causes and I think the crack market in many cities are certainly concentrated in areas where it's not likely &-uh on a random sweep that you might find a high percentage of white &-uh people I mean they're mostly minority neighborhoods they're mostly poor .
8407,1999-11-11,sem340jg072,942.00,S4,27,likely,adv,x,5120,31, '⌈ well the other thing is we're ⌉ like we've talked about our main concerns are with the crack market the violence it causes and I think the crack market in many cities are certainly concentrated in areas where it's not likely &-uh on a random sweep that you might find a high percentage of white &-uh people I mean they're mostly minority neighborhoods they're mostly poor .
8408,1999-11-11,sem340jg072,"1,045.00",S4,27,likelihood,n,x,5120,31, &{l=READING likelihood of addiction resulting from the casual use of crack cocaine .
8409,1999-11-11,sem340jg072,"1,220.00",S4,27,like,co,ci,5120,31, 'like about how like everybody is going to prison or like really serious violent offenders who you know you've got those horror stories interspersed throughout I just thought it was it's interesting I wondered how (be)cause you know they talk about prior conviction sometimes they say specifically violent offenses but it's not always clear what the prior convictions were .
8410,1999-11-11,sem340jg072,"1,220.00",S4,27,like,prep,cm,5120,31, 'like about how like everybody is going to prison or like really serious violent offenders who you know you've got those horror stories interspersed throughout I just thought it was it's interesting I wondered how (be)cause you know they talk about prior conviction sometimes they say specifically violent offenses but it's not always clear what the prior convictions were .
8411,1999-11-11,sem340jg072,"1,220.00",S4,27,like,co,cm,5120,31, 'like about how like everybody is going to prison or like really serious violent offenders who you know you've got those horror stories interspersed throughout I just thought it was it's interesting I wondered how (be)cause you know they talk about prior conviction sometimes they say specifically violent offenses but it's not always clear what the prior convictions were .
8412,1999-11-11,sem340jg072,"1,251.00",S4,27,like,co,cm,5120,31, of like a_lot_of the types of offenders we're now admitting to .
8413,1999-11-11,sem340jg072,"1,304.00",S4,27,like,prep,nc,5120,31, 'I think it would be interesting &-um like when you do this class next .
8414,1999-11-11,sem340jg072,"1,306.00",S4,27,like,v,v,5120,31, it'd ⌋ be interesting if you could like find &-uh an article that that &-um is maybe like a research article that talks about treatment programs or .
8415,1999-11-11,sem340jg072,"1,306.00",S4,27,like,co,cm,5120,31, it'd ⌋ be interesting if you could like find &-uh an article that that &-um is maybe like a research article that talks about treatment programs or .
8416,1999-11-11,sem340jg072,"1,314.00",S4,27,like,conj,ci,5120,31, 'like you know as a like treatment as opposed to the law enforcement .
8417,1999-11-11,sem340jg072,"1,314.00",S4,27,like,co,cm,5120,31, 'like you know as a like treatment as opposed to the law enforcement .
8486,1999-11-11,sem340jg072,104.00,S5,20,likelihood,n,x,1817,4, '&-um the likelihood of those caught receiving a punishment is only fifty percent and drug dealers only have a four percent chance of being punished per drug transaction .
8487,1999-11-11,sem340jg072,506.00,S5,20,likely,adj,x,1817,4, 'crack dealers are more likely to carry weapons and they're more likely to have an extensive record .
8488,1999-11-11,sem340jg072,506.00,S5,20,likely,adj,x,1817,4, 'crack dealers are more likely to carry weapons and they're more likely to have an extensive record .
8489,1999-11-11,sem340jg072,662.00,S5,20,like,v,v,1817,4, 'I I'd like to respond to that actually &-uh the statistic that I was working from was a seventy thirty split .
8490,1999-11-11,sem340jg072,130.00,S6,36,likely,adj,x,647,2, 'for example &-uh twenty seven point nine percent of the crack offender possess xxx weapons compared to fifteen point one of powder cocaine offender and are more likely to have more extensive criminal &rec record .
8491,1999-11-11,sem340jg072,132.00,S6,36,likely,adj,x,647,2, 'United States Intensive Commission shows that crack cocaine defendant also are more likely to have a recent criminal &reco record .
8505,1999-11-11,sem340jg072,220.00,S7,20,like,co,v,2104,14, 'okay &-um the first question that I would like to ask is whether the successes of the drug war are balanced with .
8506,1999-11-11,sem340jg072,221.00,S7,20,like,co,cm,2104,14, 'and I would say that they are fairly limited successes whether they're balanced with &-um the costs which I would say are fairly high both &-um in terms of economics and in terms of the effects on communities and on individuals &-um as_well_as sort_of the detriment that they have to some of the ideals that we hold like equity as being pretty fundamental part of the rights that we enjoy as citizens .
8507,1999-11-11,sem340jg072,239.00,S7,20,like,v,v,2104,14, 'I'd just like to throw out a little quote here I'm gonna try to wrap up I'm not trying to be over long here .
8508,1999-11-11,sem340jg072,394.00,S7,20,like,prep,cm,2104,14, 'I think also that by &-um our focus isn't just on treatment in terms of cutting down the demand we're also Missy has a whole list of other things like education .
8509,1999-11-11,sem340jg072,395.00,S7,20,like,co,nc,2104,14, '&-um things like &-um harm reduction strategies that are also part of what we're trying to push for in terms of shifting the balance between supply and demand side &-um where the focus is on that .
8510,1999-11-11,sem340jg072,574.00,S7,20,like,prep,cm,2104,14, 'we're advocating programs for children we're advocating educational programs alternatives to drug use like recreational programs after school more jobs for these high school age kids who &-um you are so concerned about being heavy drug users .
8511,1999-11-11,sem340jg072,612.00,S7,20,likely,adj,x,2104,14, 'I think it's more likely to be .
8512,1999-11-11,sem340jg072,735.00,S7,20,like,co,cm,2104,14, '&-um the mayor of Baltimore argues that unless every person who &-um wants drug treatment has it available to them like on demand .
8513,1999-11-11,sem340jg072,852.00,S7,20,like,prep,cm,2104,14, 'I mean definitely the &who the idea that &-um that a particular law can keep everyone from doing something like sure that's definitely constitutional .
8514,1999-11-11,sem340jg072,927.00,S7,20,like,conj,cm,2104,14, '&=laughs:SUm <how do you> how do you explain that discrepancy unless you say like there's absolutely no white use of crack cocaine which is clearly not true .
8515,1999-11-11,sem340jg072,"1,241.00",S7,20,like,co,cm,2104,14, 'I mean that was the thing that I sort_of questioned (be)cause it was like from nineteen seventy six .
8516,1999-11-11,sem340jg072,"1,319.00",S7,20,like,prep,cm,2104,14, yeah actually a_lot_of the articles that ⌋ Harry passed out like early in the semester .
8517,1999-11-11,sem340jg072,"1,331.00",S7,20,like,co,cm,2104,14, right yeah right like a_lot_o(f) the stuff in the articles ⌋ that Harry gave us were really pretty positive about .
8518,1999-11-11,sem340jg072,"1,333.00",S7,20,like,prep,cm,2104,14, the effects of drug treatment so as opposed to like the general view of xxx &=laughs:multiple .
8492,1999-11-11,sem340jg072,185.00,S8,27,like,co,v,1838,13, 'I'd I'd like to start out with some statistics actually just to get us thinking about some of the issues involved in the war on drugs .
8493,1999-11-11,sem340jg072,196.00,S8,27,like,conj,cm,1838,13, 'okay so those statistics were basically like I said just to get us thinking about some of the issues .
8494,1999-11-11,sem340jg072,200.00,S8,27,like,prep,cm,1838,13, '&-um &suppl supply side efforts include law enforcement &-um general law enforcement in cities local communities &-uh interdiction along borders like the border between the United States and and Mexico and &-uh financial support to other countries that &-um from where a_lot_of drugs that reach the United States originate .
8495,1999-11-11,sem340jg072,213.00,S8,27,like,prep,nc,1838,13, '&-um &-uh sending a message by these laws &-um like mandatory sentences and &-uh those sorts of laws .
8496,1999-11-11,sem340jg072,362.00,S8,27,like,co,v,1838,13, '&-um you guys use a_lot_of correlational research &-um in your arguments and I'd &i I'd like to question that &-um one of the things I'd like to question is you talked about how &-uh crime rates are at an all+time low right now &-um while rates of imprisonment are at an all+time high .
8497,1999-11-11,sem340jg072,362.00,S8,27,like,co,v,1838,13, '&-um you guys use a_lot_of correlational research &-um in your arguments and I'd &i I'd like to question that &-um one of the things I'd like to question is you talked about how &-uh crime rates are at an all+time low right now &-um while rates of imprisonment are at an all+time high .
8498,1999-11-11,sem340jg072,372.00,S8,27,like,prep,cm,1838,13, '&-um and we need to look beyond simple like one on one correlations to explain &-um why crime has gone down .
8499,1999-11-11,sem340jg072,373.00,S8,27,like,prep,v,1838,13, '&-um furthermore I I guess I'd just like to add there is a_lot_of research that shows that if you put someone in &-uh prison in one of these communities someone will take his place .
8500,1999-11-11,sem340jg072,859.00,S8,27,like,co,nc,1838,13, 'I think you have to ask yourself like &-um is this country in a situation where the different races you know traditionally have had equal status .
8501,1999-11-11,sem340jg072,899.00,S8,27,like,v,v,1838,13, 'yeah I'd I'd just like to add to that I think that I think that if you ask members of these of &-um of these communities would you rather have us protect you by helicopters constantly flying over your neighborhood and a police person you know a police officer on every corner or would you rather have you know near your neighborhood and accessible to your neighborhood jobs that pay a living wage &-um and schools that aren't dilapidated and &-um .
8502,1999-11-11,sem340jg072,901.00,S8,27,like,co,cm,1838,13, &=laughs:SUm but I mean I think that you know this this argument that like if you /.
8503,1999-11-11,sem340jg072,902.00,S8,27,like,prep,cm,1838,13, 'because it's black on black crime if you don't wanna have these kinds of law enforcement you know procedures in these neighborhoods that you're not interested in [x 3] protecting them is you know pretty disingenuous (be)cause I I think it assumes that's the only option that's the only means that you can protect an area like that .
8504,1999-11-11,sem340jg072,"1,159.00",S8,27,like,prep,ci,1838,13, 'like when they their first proposal when they proposed a one to one ⌋ ?
8526,1999-11-11,sem340jg072,806.00,S9,20,like,conj,v,1197,5, 'but but also the fact that it doesn't look like there's any end in site .
8527,1999-11-11,sem340jg072,811.00,S9,20,like,v,v,1197,5, '&an and so I guess I'd like to hear from you guys what /.
8528,1999-11-11,sem340jg072,813.00,S9,20,like,co,v,1197,5, 'it's going to be off the streets you know you're gonna stop when there's not one more gram of crack on the streets and and in kids' hands &-um but I'd kinda like to hear what your measures of its success are .
8529,1999-11-11,sem340jg072,"1,053.00",S9,20,like,conj,v,1197,5, 'well it seems like that's that's a fair argument as far as sentencing policies for users .
8530,1999-11-11,sem340jg072,"1,276.00",S9,20,like,prep,cm,1197,5, this was last night on Nightline and &-um <I only> I only got like the last twenty minutes of it and Missy Missy was saying that they've been doing kind of intermittently they've been doing a_lot_of prison kind of crime and incarceration topics on that program in the last couple days or weeks or .
8531,2000-02-21,sem475ju084,15.00,S1,36,like,co,cm,7469,35, '&=laughs like three .
8532,2000-02-21,sem475ju084,23.00,S1,36,like,conj,v,7469,35, '&=laughs okay well we have looks like we have sort_of a &-um a sticking point .
8533,2000-02-21,sem475ju084,31.00,S1,36,liked,v,v,7469,35, '&-um some people wanted less of the historical stuff and more modern stuff and some people wanted the reverse but overall there was a pretty good spread for &-uh what people liked in the readings .
